,heart_rate,blood_pressure_systolic,blood_pressure_diastolic,temperature,oxygen_saturation,respiratory_rate
2025-09-21 00:53:35.222849,84.4303199567401,149.1487133002551,,35.0,90.86508150036474,18.855047385325012
2025-09-21 01:03:35.222849,83.84007616792962,105.45560121958447,88.99999556189778,35.0,95.59952415533562,13.718344120108187
2025-09-21 01:13:35.222849,80.22761846064284,163.40001111760625,90.32753859474848,35.0,91.94355306562599,15.71514718181161
2025-09-21 01:23:35.222849,80.89994310038654,143.25803189751812,88.3635574986565,35.0,90.27467350733363,16.785226761620628
2025-09-21 01:33:35.222849,,139.6686733253464,70.9912750102847,35.0,90.30518858543135,16.985090929599004
2025-09-21 01:43:35.222849,99.83785265335315,129.4100204390728,88.26198661657959,35.0,91.35661163196174,14.776705241701043
2025-09-21 01:53:35.222849,110.18767237558053,121.8846668626254,100.8626760582605,35.0,92.40889275347045,14.550445625129699
2025-09-21 02:03:35.222849,109.48817373636076,131.68321690722294,92.57726690278122,35.0,89.26901571347892,14.398881773324833
2025-09-21 02:13:35.222849,85.62296701174562,143.1969206264228,94.11719157273427,35.0,85.0,13.215820193178125
2025-09-21 02:23:35.222849,79.47715979338786,127.002086100777,93.5930237410254,35.0,91.2013651867345,
2025-09-21 02:33:35.222849,110.28320612081191,134.41177822733087,92.55156245917564,35.0,90.91777156052676,21.367881229656565
2025-09-21 02:43:35.222849,104.27987424882949,141.92715481978058,86.07020102658477,35.0,100.0,24.19459098674192
2025-09-21 02:53:35.222849,79.80585267529153,132.0745088836673,,35.0,,14.096410607600264
2025-09-21 03:03:35.222849,82.23344050270228,127.08183624899901,111.06707976942592,35.0,90.02176440084139,18.223671360280573
2025-09-21 03:13:35.222849,85.85398002233183,140.95811481893037,103.78914550939699,35.0,90.91460752507423,8.708539247492578
2025-09-21 03:23:35.222849,96.1926668245427,138.04865103449313,,35.0,89.38904773635356,11.756459332359286
2025-09-21 03:33:35.222849,118.38625122469568,130.57033433784082,75.21508934902549,,100.0,13.3383902479904
2025-09-21 03:43:35.222849,101.01419599025483,,84.55751014425758,35.0,100.0,13.828262891919213
2025-09-21 03:53:35.222849,102.4529038701203,170.02581428749835,72.30917396035635,35.0,89.95009628349054,19.1038599803367
2025-09-21 04:03:35.222849,109.528362725409,123.17959470426331,67.5056725450818,35.0,91.6725633055845,18.526360499445534
2025-09-21 04:13:35.222849,87.98516114590474,104.93395340574668,102.41861041080595,35.0,,8.766536166235987
2025-09-21 04:23:35.222849,80.29836617530681,146.04997992887044,,35.0,90.8977722810453,19.96532270441233
2025-09-21 04:33:35.222849,88.99346002478096,141.26459569982012,101.08296825481888,35.0,85.0,14.503767094299228
2025-09-21 04:43:35.222849,95.78900183204794,111.41685783425628,78.56063932173436,35.0,92.050909294741,18.53285016322343
2025-09-21 04:53:35.222849,101.78297877549514,133.2576928234955,77.21482138062122,35.0,90.4177655311273,13.746440975648289
2025-09-21 05:03:35.222849,,141.0084426969245,103.41418726483984,35.0,,18.239378823969258
2025-09-21 05:13:35.222849,90.22402227980166,144.18207967124252,73.08502421801433,35.0,92.42566433807697,14.658515151951667
2025-09-21 05:23:35.222849,95.75111321642957,147.13381899692604,98.16803308774817,42.0,90.04193692240044,15.319864688664406
2025-09-21 05:33:35.222849,98.65879463404914,144.19449288062881,89.22093783477213,35.0,90.18160218712654,18.773716169572225
2025-09-21 05:43:35.222849,74.82447485032856,139.26192325830883,,35.0,,19.462918186272397
2025-09-21 05:53:35.222849,116.2672466344326,123.07493412978135,102.54000334860997,35.0,90.55052383034204,15.199851386664772
2025-09-21 06:03:35.222849,96.9389251334116,144.19301419250868,73.27923417861163,,92.06511100430718,17.643100675849606
2025-09-21 06:13:35.222849,91.09021390928713,139.04488905970874,87.36628632436049,35.0,93.62867683546303,19.5206000741613
2025-09-21 06:23:35.222849,93.92539800549027,147.71799956324972,81.90374062954767,35.0,92.40034976136128,20.33811822046024
2025-09-21 06:33:35.222849,92.60886017034677,138.83946114991528,99.80441885505755,,91.87841327086898,16.079934066539174
2025-09-21 06:43:35.222849,96.070361451811,150.92641893601697,98.70700079978567,35.0,93.52944887559428,18.284325498656823
2025-09-21 06:53:35.222849,98.14863011201206,132.18979811354671,100.02948059115111,35.0,92.19051032005436,16.830086264248077
2025-09-21 07:03:35.222849,110.30484196395508,133.56947955262444,88.01047016613552,35.0,85.0,24.41348289654618
2025-09-21 07:13:35.222849,99.26585963117932,181.7415417540894,83.54861260953355,35.0,93.25359575684121,16.155358708073223
2025-09-21 07:23:35.222849,98.7721258770481,118.54334578400369,95.58312007110032,35.0,85.0,24.13057603171259
2025-09-21 07:33:35.222849,100.7366574435326,160.04646221969668,73.35762402711796,35.0,,15.104969586584584
2025-09-21 07:43:35.222849,96.95521851017432,174.15051382297133,100.7261789471088,35.3091221099689,92.93128873648676,19.48384030883009
2025-09-21 07:53:35.222849,85.74782513102,148.40958309093108,97.8179488934094,35.19005016755002,92.9453094858968,19.78991398629832
2025-09-21 08:03:35.222849,100.81935366802108,149.3087474991045,85.29671569953359,35.234333612646154,92.85656674782288,18.157411798635767
2025-09-21 08:13:35.222849,,137.3466203316366,94.62937750654724,35.457286941634216,91.6282789207629,
2025-09-21 08:23:35.222849,102.00606680866053,124.01388204954017,105.31274593702584,36.161417650374894,90.7341756796397,22.997533648948494
2025-09-21 08:33:35.222849,88.25599871780226,137.64969421808792,87.79731887763843,35.605612931213344,94.47006414129838,23.441284280515475
2025-09-21 08:43:35.222849,131.46857932755643,165.25707377386078,104.50207577032072,36.51179278729789,92.74913403850455,22.235078893582813
2025-09-21 08:53:35.222849,99.63628090493546,141.0618539510386,,36.06688095801764,94.54289740307347,20.26884418915894
2025-09-21 09:03:35.222849,101.03934716296497,103.29502014040318,99.19095002031494,36.57380796228389,92.97109034929362,25.45138535570355
2025-09-21 09:13:35.222849,87.8032273724565,121.21600804122957,84.51461626617647,37.11770245745729,96.53886260395176,23.171879404742597
2025-09-21 09:23:35.222849,103.70499077770873,172.30767885630965,101.23705400361217,37.08712316698364,100.0,20.02381256844939
2025-09-21 09:33:35.222849,,152.6419069669612,70.77822360830372,37.59889048091353,95.2510891870644,21.416385501669836
2025-09-21 09:43:35.222849,100.59255899561622,,99.64814949866175,37.775989975586526,92.64993425037319,
2025-09-21 09:53:35.222849,,150.8737477531997,112.90192370705665,37.888811125663,95.86464142679995,20.46991671392429
2025-09-21 10:03:35.222849,107.17939222862402,167.97871732627087,97.63177831758466,38.10119987178426,97.19894295625794,24.11884195596627
2025-09-21 10:13:35.222849,100.09774055499655,129.5470182540896,98.74909700886455,38.29614105077816,96.95468797356038,25.009838230345263
2025-09-21 10:23:35.222849,121.69804346963076,,112.46944152871149,38.71446412729364,100.0,24.309358828023402
2025-09-21 10:33:35.222849,111.64588255367296,139.39332441025564,90.0191880703898,42.0,98.40561203857493,22.212283632299293
2025-09-21 10:43:35.222849,120.02938163422192,154.8279352647073,97.03384509759793,39.368619912111534,97.42196977057067,23.311950039606423
2025-09-21 10:53:35.222849,137.3559580143978,163.55663508772884,101.46315188536647,39.63239319600935,98.8907544873022,26.211868545151056
2025-09-21 11:03:35.222849,112.76057312232166,176.44329056105093,102.50416217426128,39.33803711379704,98.70093130450742,12.643724086934244
2025-09-21 11:13:35.222849,115.73407596363523,135.69850681025252,100.93760105301162,39.364583201451715,98.67010135175914,27.464566021685126
2025-09-21 11:23:35.222849,121.60803449504459,,110.9688431462125,40.18069649492956,95.76043475275146,23.682506979483705
2025-09-21 11:33:35.222849,93.35082780748021,135.79503146196575,79.39334720159007,39.442849427551764,97.29084040354013,22.59034714257223
2025-09-21 11:43:35.222849,123.13921546304536,141.25510667701144,69.58811673418208,39.832236169651146,98.40186671779738,23.136579626782517
2025-09-21 11:53:35.222849,124.16493430060467,149.81581878620784,84.1041931678732,40.107977093866594,,26.010231158146205
2025-09-21 12:03:35.222849,109.79512354263179,143.8836564314984,79.57582995819536,40.3570027568023,94.79688638621559,24.066479547860695
2025-09-21 12:13:35.222849,102.69547425765155,129.538567938632,94.95854324380556,40.30731982244828,98.61757439061962,26.2380863404584
2025-09-21 12:23:35.222849,,155.97426871025118,88.44046606204414,40.72547910305491,97.77330481860234,25.223600488517505
2025-09-21 12:33:35.222849,105.10735381993084,116.51296591163624,102.1783669756124,41.089839806882736,97.08558902494086,28.07801679880472
2025-09-21 12:43:35.222849,115.0472862324195,137.9272324589902,97.82876089621283,40.98371596955559,98.80395627319406,27.53480513893363
2025-09-21 12:53:35.222849,125.35104123070423,119.30504221210366,94.25408935591783,40.628929938750574,98.51067436729971,24.304451606541694
2025-09-21 13:03:35.222849,112.39527387896088,,84.66490462065052,,89.74724914592825,29.300926365465873
2025-09-21 13:13:35.222849,120.60555441064068,,97.13829193198963,41.28129943072487,100.0,25.277734569428052
2025-09-21 13:23:35.222849,111.14759194260265,138.40430699055236,102.12824791793562,42.0,98.26001735057609,29.809660833751245
2025-09-21 13:33:35.222849,141.45145403240514,121.23298921772304,101.67887017721004,41.55537717336445,100.0,27.173374034267457
2025-09-21 13:43:35.222849,138.63094117000898,162.28736578401245,114.45570318446462,41.659030209231375,100.0,26.47453479134632
2025-09-21 13:53:35.222849,125.88727203034782,145.0675063273871,106.0647431197326,41.74615191576056,,29.80752857620802
2025-09-21 14:03:35.222849,117.06629319307761,127.31812457545897,91.74153793881692,41.688876559200835,99.94338011564561,28.85303278547518
2025-09-21 14:13:35.222849,135.55419401217688,,102.17190800611898,41.326041332387,99.8065887944841,26.66465510017717
2025-09-21 14:23:35.222849,135.65471965110692,196.35026224840215,103.14114554596031,41.6326186502376,100.0,28.198725217730196
2025-09-21 14:33:35.222849,134.83401689244258,,94.3946344551722,42.0,98.9684494999814,
2025-09-21 14:43:35.222849,131.18488934601453,152.19856412707065,115.8224198552609,41.61148590157337,99.04021785173667,
2025-09-21 14:53:35.222849,112.12106027493603,158.63833886365381,103.13659748186193,35.0,99.65644540631126,28.93838065230681
2025-09-21 15:03:35.222849,115.27641218370776,158.19889973529214,,41.16041749563747,100.0,27.665747961306057
2025-09-21 15:13:35.222849,117.1581387286179,156.46316193350336,127.22964064221978,42.0,,28.420940468927043
2025-09-21 15:23:35.222849,118.88022972624725,167.43078651622704,87.4742262341127,41.405829926448504,100.0,26.403474441962487
2025-09-21 15:33:35.222849,124.17791892398184,166.25565888850434,87.04134520860862,41.9772066679888,100.0,26.746745204252054
2025-09-21 15:43:35.222849,119.78358000170314,135.91157800033977,95.71320318060084,41.5585362678837,99.20021511914838,26.027022236425964
2025-09-21 15:53:35.222849,116.42238367249432,153.70701662930472,79.02553204865923,41.59586489443019,100.0,
2025-09-21 16:03:35.222849,112.27876603644886,118.35810391247092,113.21924243761903,41.92994154921022,99.48552554712968,
2025-09-21 16:13:35.222849,132.09132293989813,154.32700223277638,97.68905039174261,41.57344758925789,100.0,22.39050697274226
2025-09-21 16:23:35.222849,112.51578284119937,133.4702910957842,109.86055438472675,41.5970132014791,99.71251709122204,28.002922000361508
2025-09-21 16:33:35.222849,111.55932829754543,124.95547907820664,98.30959310606379,40.82909047461666,99.23543418590842,28.366893841110855
2025-09-21 16:43:35.222849,116.10803711209537,141.10955749622886,108.1942703646942,41.55881910368817,89.65693877466107,25.64201876217513
2025-09-21 16:53:35.222849,126.95467252792228,124.56363820909175,93.27047672934361,41.15397186704904,100.0,26.19303714935003
2025-09-21 17:03:35.222849,114.13060163059093,155.77074938511217,98.22315027688033,40.362099117430134,96.13254234185939,30.18674576581406
2025-09-21 17:13:35.222849,105.14914741639988,141.96907478056133,100.45539459949781,40.94009530114434,99.06493238662503,
2025-09-21 17:23:35.222849,107.71556352566071,187.62556461548627,64.88656805394963,40.64136162795629,98.06915682675715,27.953331239957084
2025-09-21 17:33:35.222849,116.84665002206536,148.05319065455498,87.89528888569852,40.62888516219849,97.29944620437045,29.200533671432176
2025-09-21 17:43:35.222849,135.15838711838362,160.269230091241,109.18720791945941,40.63529776077151,99.16376702627063,25.39338400394968
2025-09-21 17:53:35.222849,134.6519769338494,174.7857430052046,111.85832676491509,41.25481798838945,98.53954758959901,25.045909635689434
2025-09-21 18:03:35.222849,128.89901978220095,184.0469289903102,92.5625534769077,40.988529886919,97.86245967118579,30.013754032881423
2025-09-21 18:13:35.222849,133.78304460044498,168.69688754215838,,40.0494038702777,96.33451599871549,25.86815404292231
2025-09-21 18:23:35.222849,123.66023541537926,175.46460569052948,97.2142709837164,40.199878495561215,99.21113220200809,26.66354971956827
2025-09-21 18:33:35.222849,123.84975649847203,123.03721792714347,85.98447215633311,39.43896984672535,,24.421554909988195
2025-09-21 18:43:35.222849,124.09716937095537,120.1805403460578,94.26951971182133,39.282210735183725,98.55334651473079,25.641840879951545
2025-09-21 18:53:35.222849,136.03241918179853,158.66887679497643,110.2904196134995,39.79206100391333,95.95347204809748,27.610437720909566
2025-09-21 19:03:35.222849,106.45998636164323,124.52662684112359,107.5057596843696,39.39287402991583,98.35144763085712,23.545120648266035
2025-09-21 19:13:35.222849,,,78.71278946154102,,,23.359184280201983
2025-09-21 19:23:35.222849,,156.42416174698246,93.9867734380911,39.158471447580766,,24.467378400237607
2025-09-21 19:33:35.222849,119.80321490551306,156.69313133103822,92.1898551472872,,97.0325201519329,25.129504519608883
2025-09-21 19:43:35.222849,116.06362396696619,152.56141202539413,112.015705836461,38.406022808825185,95.44644805958089,22.48430046005448
2025-09-21 19:53:35.222849,127.96206423060075,,86.4177709337751,42.0,96.3550917729455,
2025-09-21 20:03:35.222849,110.36828760871683,156.73865788942553,91.12295239777924,38.765391530190314,96.64279824087522,
2025-09-21 20:13:35.222849,135.00520012102234,157.04023711949523,,39.65673330451689,96.06730219090826,24.554172774508924
2025-09-21 20:23:35.222849,103.58342806527058,139.321884226155,95.29272638043713,38.224274757468635,96.60011200808738,23.904525601683144
2025-09-21 20:33:35.222849,99.58877217901825,144.4725137264022,86.74641243737582,,93.06991915912151,
2025-09-21 20:43:35.222849,103.8681633570843,141.15573987252336,79.20477734034644,37.897498914756625,95.91324568826889,23.711686937934232
2025-09-21 20:53:35.222849,,188.0332126643607,97.64378410585485,36.524239336404364,93.7453757461796,22.66023010596912
2025-09-21 21:03:35.222849,115.76481759874876,128.29529825342325,90.68905549868272,36.767240291455856,,23.625915596368838
2025-09-21 21:13:35.222849,113.95965129979722,145.39120390554004,95.1488553659655,36.948852773888525,94.59433737911735,19.96249643282891
2025-09-21 21:23:35.222849,119.24615696093885,132.23712194025524,,35.42174488710678,95.48994379677868,
2025-09-21 21:33:35.222849,99.86708382809,164.0396555486492,96.45584217736292,35.80460499027534,93.40865001773408,19.955112309880757
2025-09-21 21:43:35.222849,109.05329870090799,,76.09663782191758,35.855684626867465,94.3662444546587,25.086334733902447
2025-09-21 21:53:35.222849,116.89729962146907,128.31280375259053,110.44405196474094,36.02207406266987,92.71054919008287,23.50786028758568
2025-09-21 22:03:35.222849,93.09418438489126,142.41157735256505,91.55723650371897,35.18975470835123,92.81127656501414,19.852157974751222
2025-09-21 22:13:35.222849,114.84595102167111,180.3774832877472,91.60707056820735,35.14373312178491,94.75415810103524,23.121596185474573
2025-09-21 22:23:35.222849,95.60754844000927,,94.31335405745061,35.0,91.99626257320386,22.111370938868973
2025-09-21 22:33:35.222849,95.26426230502335,150.19378307014856,90.95637087138103,35.38506169215581,91.32921143186749,21.28216878342577
2025-09-21 22:43:35.222849,105.17753645611965,145.3234092822215,91.0485304783411,35.0,92.99182319812272,21.245770981373852
2025-09-21 22:53:35.222849,121.11907537741149,177.4777136706113,100.71972604249922,,90.65198441082885,26.566628368665025
2025-09-21 23:03:35.222849,95.73594699004923,145.22279876678883,91.36551641488388,35.0,91.16121818451123,19.48657928653845
2025-09-21 23:13:35.222849,107.64993915331054,145.16808187036392,99.16562422448479,35.0,,19.052136755419017
2025-09-21 23:23:35.222849,,128.5630603909641,96.73301313212885,35.0,92.0706306389319,23.892758983357187
2025-09-21 23:33:35.222849,106.29809097986252,158.04546937158378,96.29338302456458,,91.20265568450846,19.03217947773704
2025-09-21 23:43:35.222849,112.68911375569753,148.6703072339986,105.22432297544182,35.0,,26.831607453937917
2025-09-21 23:53:35.222849,109.03522109722476,146.70242707872507,99.34246784916013,35.0,100.0,16.791993928755918
2025-09-22 00:03:35.222849,82.30959008281008,142.25678822587483,,35.0,89.42618603137537,23.738263755789482
2025-09-22 00:13:35.222849,107.72499625103812,110.6227118487642,94.68876592226833,35.0,89.42985733914601,19.032731484004707
2025-09-22 00:23:35.222849,105.82651370866431,141.40688560550424,74.50048635074619,,86.35297904202955,20.639455840206615
2025-09-22 00:33:35.222849,114.77429984306725,159.67656402952898,99.83042602860944,35.0,90.70179550057587,19.351953158105488
2025-09-22 00:43:35.222849,118.24170916323494,150.0047734112221,102.41576108258707,35.0,92.23465133346613,16.479790873706587
2025-09-22 00:53:35.222849,110.45482102338288,148.00900623815346,97.31513438309776,35.0,89.72719157839462,18.21170647584479
2025-09-22 01:03:35.222849,95.42907316924389,162.4598866329925,90.26707708039417,,88.57477180690077,17.760135602254916
2025-09-22 01:13:35.222849,115.02547486421395,170.00224967366177,93.39339355617948,,89.66487753762203,20.86872227052147
2025-09-22 01:23:35.222849,98.1962556328225,136.87546391208005,89.33026834465518,35.0,,18.506468553685373
2025-09-22 01:33:35.222849,120.21028870396229,122.9885756967179,93.04923952109812,35.89971171586852,88.76198757154467,
2025-09-22 01:43:35.222849,99.46826178293065,153.65150793322445,106.22224381728626,35.0,89.23307165425823,17.89822209437526
2025-09-22 01:53:35.222849,116.57331747381932,158.44865358523484,,35.0,86.78493540726791,18.20196032001469
2025-09-22 02:03:35.222849,94.93412934889805,134.82298636756704,81.44966033619458,35.0,89.04175316748336,19.799100802218696
2025-09-22 02:13:35.222849,105.4895664542511,154.00195996120252,85.84314739185085,35.0,89.01383799267096,21.667890176768683
2025-09-22 02:23:35.222849,124.5261969056795,148.4646951326705,,35.0,87.87125863117514,20.994613008495545
2025-09-22 02:33:35.222849,94.30898763712294,127.30572971074551,76.9855763525669,35.0,88.65038426241836,21.4035657524881
2025-09-22 02:43:35.222849,118.5799587840576,133.9342399854133,95.70876061689141,35.0,89.90844177048446,18.4569952772794
2025-09-22 02:53:35.222849,108.55957820886265,144.95283669046498,89.21250682916266,35.0,90.03345531225744,19.62749295127697
2025-09-22 03:03:35.222849,126.42418903991839,161.69731774597966,98.9437064808931,35.0,88.95840172372885,21.67634160254828
2025-09-22 03:13:35.222849,86.79767116268994,156.606800998875,89.36266140343812,35.0,90.39013863976018,18.63481086981114
2025-09-22 03:23:35.222849,98.33825994076534,138.2361502396518,115.00866897340686,35.0,89.22900399117704,18.277359140949233
2025-09-22 03:33:35.222849,108.68467703333664,129.8389823783741,110.79350187734677,35.0,89.12174361923417,21.227909669721896
2025-09-22 03:43:35.222849,122.69341729303709,155.26075705471888,112.1663540196783,35.0,88.34239075048954,20.110377904416122
2025-09-22 03:53:35.222849,106.0748610865508,136.34488922712916,82.7201249220457,,89.21641580110851,20.234603233009967
2025-09-22 04:03:35.222849,93.90463856043627,178.62107587187344,,35.0,88.95686349092725,18.066937017953634
2025-09-22 04:13:35.222849,106.37593798964691,140.6946861361867,66.87518759792938,35.0,89.23626772211095,20.089091470067785
2025-09-22 04:23:35.222849,92.64685950999979,138.06528858854983,100.95547503017143,35.0,88.96907637388934,
2025-09-22 04:33:35.222849,,115.82689514342145,87.80546550423311,,89.47634332368064,18.275361495408898
2025-09-22 04:43:35.222849,107.57225580743342,,,35.0,88.50481663850232,22.79964907063578
2025-09-22 04:53:35.222849,105.627164167346,156.34281321476868,85.81115240511947,35.0,89.49564157082492,19.52433151150423
2025-09-22 05:03:35.222849,111.36471729933415,143.66834268287218,114.36993161263962,35.0,92.05684000463336,19.682090821339354
2025-09-22 05:13:35.222849,115.7322068945216,148.7071313362655,87.74872162806605,35.0,89.9056469241577,18.66886357974733
2025-09-22 05:23:35.222849,103.25280340068103,112.34601528342651,,35.0,90.15636045765251,23.078415379818562
2025-09-22 05:33:35.222849,104.12163774676269,162.8098935111399,107.29405389834757,35.0,90.89860843994227,22.741794875204324
2025-09-22 05:43:35.222849,107.94388265854796,153.66012865686884,100.68951362611035,38.50724541903386,89.16036993012685,22.184913415522026
2025-09-22 05:53:35.222849,129.5041486305153,131.7920377089674,,42.0,91.62017769842389,26.361503167443455
2025-09-22 06:03:35.222849,108.76832665809509,166.76403056836824,99.94862461828805,35.0,90.92901798156494,18.837074168042047
2025-09-22 06:13:35.222849,,147.25685587302146,101.21493180359347,35.0,86.65416470704174,21.02760557072673
2025-09-22 06:23:35.222849,104.9687539384683,117.53222789679442,89.00611720106845,35.0,91.1798173139269,22.459370667596335
2025-09-22 06:33:35.222849,106.21733939469749,140.58548323438694,93.75412967272732,35.0,85.0,30.59351393129312
2025-09-22 06:43:35.222849,113.95737256382331,181.675145985731,89.68594800432533,35.0,90.52294671455444,21.167870868250706
2025-09-22 06:53:35.222849,117.12095244439256,166.91103083968616,103.87869300146451,35.0,89.8153153921801,21.769081417271945
2025-09-22 07:03:35.222849,,154.22481918976908,109.06191068880206,35.0,90.7294798669623,22.728494928698964
2025-09-22 07:13:35.222849,122.99231785357154,145.51899938027017,99.4878625985009,35.0,90.95194847117864,20.778795534152533
2025-09-22 07:23:35.222849,105.90582230902221,146.5656073979268,99.97098887612478,35.0,92.39656280663587,28.555530575850018
2025-09-22 07:33:35.222849,105.59985833260791,173.71099173377627,102.42614484217547,35.17587186575529,90.94013978704123,
2025-09-22 07:43:35.222849,113.18547161611912,114.33963576078314,91.04325190391235,35.66944383247595,95.59475570033545,22.386622067619097
2025-09-22 07:53:35.222849,121.35835526381723,138.11258167690772,86.57422706197748,35.0,93.75820110245586,
2025-09-22 08:03:35.222849,,157.64364375445973,81.83187000695301,35.93053048718647,92.69607101237185,25.27552157913888
2025-09-22 08:13:35.222849,,167.62005156673095,102.84571534234033,36.54613512366649,92.37503991345864,25.79521970029664
2025-09-22 08:23:35.222849,109.07609416074435,175.78508721517625,95.14595198221916,35.90992986811912,93.24228482315579,25.16370522149959
2025-09-22 08:33:35.222849,118.58760757128341,,88.40554626032387,,100.0,
2025-09-22 08:43:35.222849,120.23101615255408,133.93714767115324,99.01061882436312,36.6570942212979,91.96486401409875,22.408965758771263
2025-09-22 08:53:35.222849,123.95907485887422,169.79722399223624,102.63408021233734,42.0,95.07833832472899,
